Type,Sales per customer,Delivery Status,Category Name,Customer Segment,Customer State,Customer Zipcode,Department Name,Latitude,Longitude,Order Country,Order Customer Id,order date (DateOrders),Order Item Quantity,Sales,Order Item Total,Order Region,Order Status,Product Card Id,Product Name,Product Price,shipping date (DateOrders),Shipping Mode
TRANSFER,105.5699997,Shipping on time,Shop By Sport,Corporate,IL,62301,Golf,39.93153,-91.4054718,Francia,9573,09/01/17 15:27,3,119.9700012,105.5699997,Western Europe,PENDING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,09/05/17 15:27,Standard Class
TRANSFER,132,Advance shipping,Women's Apparel,Corporate,IN,46226,Golf,39.83699036,-86.01907349,Alemania,4316,08/12/15 15:37,3,150,132,Western Europe,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,8/15/2015 15:37,Standard Class
TRANSFER,130.5,Late delivery,Women's Apparel,Corporate,MI,48187,Golf,38.61802673,-121.3454514,Bielorrusia,791,10/01/16 06:38,3,150,130.5,Eastern Europe,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,10/06/16 06:38,Standard Class
TRANSFER,130.5,Late delivery,Women's Apparel,Corporate,CA,92410,Golf,34.11592865,-117.2950821,Austria,2772,7/22/2015 5:19,3,150,130.5,Western Europe,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,7/27/2015 5:19,Standard Class
TRANSFER,101.9700012,Advance shipping,Girls' Apparel,Corporate,CA,92627,Golf,33.63584137,-117.9041443,Alemania,2385,8/13/2015 17:33,3,119.9700012,101.9700012,Western Europe,PENDING,572,TYR Boys' Team Digi Jammer,39.99000168,8/15/2015 17:33,Standard Class
TRANSFER,126,Advance shipping,Women's Apparel,Corporate,OH,45044,Golf,40.97532272,-80.56996918,Francia,8026,09/01/15 15:15,3,150,126,Western Europe,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,09/03/15 15:15,Standard Class
TRANSFER,124.5,Advance shipping,Women's Apparel,Corporate,OH,44077,Golf,41.72412872,-81.24591065,Ucrania,1891,09/07/16 14:01,3,150,124.5,Eastern Europe,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,09/09/16 14:01,Standard Class
CASH,245.8099976,Advance shipping,Sporting Goods,Corporate,CA,91977,Fitness,32.74972153,-117.0022583,Australia,16649,12/03/17 00:26,1,327.75,245.8099976,Oceania,CLOSED,1360,Smart watch ,327.75,12/05/17 00:26,Standard Class
PAYMENT,327.75,Late delivery,Sporting Goods,Consumer,CA,93722,Fitness,36.78120422,-119.7815475,Filipinas,16648,12/03/17 00:05,1,327.75,327.75,Southeast Asia,PENDING_PAYMENT,1360,Smart watch ,327.75,12/09/17 00:05,Standard Class
DEBIT,321.2000122,Shipping on time,Sporting Goods,Consumer,AZ,85029,Fitness,33.58987427,-112.1163712,China,16646,12/02/17 23:23,1,327.75,321.2000122,Eastern Asia,COMPLETE,1360,Smart watch ,327.75,12/06/17 23:23,Standard Class
PAYMENT,314.6400146,Advance shipping,Sporting Goods,Consumer,GA,30331,Fitness,33.63964081,-84.45851135,Filipinas,16644,12/02/17 22:40,1,327.75,314.6400146,Southeast Asia,PENDING_PAYMENT,1360,Smart watch ,327.75,12/04/17 22:40,Standard Class
DEBIT,309.7200012,Late delivery,Sporting Goods,Corporate,OH,44136,Fitness,41.3469696,-81.82631683,Australia,16642,12/02/17 21:58,1,327.75,309.7200012,Oceania,COMPLETE,1360,Smart watch ,327.75,12/07/17 21:58,Second Class
TRANSFER,304.8099976,Late delivery,Sporting Goods,Consumer,NY,11218,Fitness,40.64059448,-73.97518921,China,16641,12/02/17 21:37,1,327.75,304.8099976,Eastern Asia,PROCESSING,1360,Smart watch ,327.75,12/06/17 21:37,Second Class
PAYMENT,294.980011,Advance shipping,Sporting Goods,Home Office,OR,97229,Fitness,45.54113007,-122.7773743,China,16639,12/02/17 20:55,1,327.75,294.980011,Eastern Asia,PENDING_PAYMENT,1360,Smart watch ,327.75,12/04/17 20:55,Standard Class
DEBIT,288.4200134,Late delivery,Sporting Goods,Home Office,MD,21228,Fitness,39.27961731,-76.71038055,Pakistán,16638,12/02/17 20:34,1,327.75,288.4200134,South Asia,COMPLETE,1360,Smart watch ,327.75,12/08/17 20:34,Standard Class
CASH,278.5899963,Shipping on time,Sporting Goods,Corporate,OR,97405,Fitness,44.0263443,-123.0935287,Australia,16636,12/02/17 19:52,1,327.75,278.5899963,Oceania,CLOSED,1360,Smart watch ,327.75,12/06/17 19:52,Standard Class
DEBIT,275.3099976,Late delivery,Sporting Goods,Home Office,CA,94544,Fitness,37.67551041,-122.0496826,Australia,16635,12/02/17 19:31,1,327.75,275.3099976,Oceania,COMPLETE,1360,Smart watch ,327.75,12/05/17 19:31,Second Class
PAYMENT,272.0299988,Late delivery,Sporting Goods,Home Office,CA,90011,Fitness,34.00455093,-118.2600937,China,16634,12/02/17 19:10,1,327.75,272.0299988,Eastern Asia,PENDING_PAYMENT,1360,Smart watch ,327.75,12/04/17 19:10,First Class
DEBIT,262.2000122,Late delivery,Sporting Goods,Home Office,WA,98037,Fitness,47.84322357,-122.2460785,Filipinas,16632,12/02/17 18:28,1,327.75,262.2000122,Southeast Asia,ON_HOLD,1360,Smart watch ,327.75,12/04/17 18:28,First Class
CASH,245.8099976,Late delivery,Sporting Goods,Consumer,TX,75243,Fitness,32.9131012,-96.73959351,Filipinas,16631,12/02/17 18:07,1,327.75,245.8099976,Southeast Asia,CLOSED,1360,Smart watch ,327.75,12/06/17 18:07,Second Class
PAYMENT,83.59999847,Late delivery,Hockey,Consumer,CA,90706,Fitness,34.16016388,-118.3745346,El Salvador,9037,4/17/2017 14:25,4,88,83.59999847,Central America,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,4/19/2017 14:25,First Class
DEBIT,21.12000084,Shipping on time,Hockey,Consumer,IN,46227,Fitness,39.64605331,-86.11961365,Honduras,5783,4/17/2017 4:57,1,22,21.12000084,Central America,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,4/17/2017 16:57,Same Day
DEBIT,43.11999893,Late delivery,Hockey,Corporate,TX,79109,Fitness,35.18754196,-101.8676224,Argentina,9532,3/31/2017 20:55,2,44,43.11999893,South America,ON_HOLD,135,Nike Dri-FIT Crew Sock 6 Pack,22,04/05/17 20:55,Second Class
DEBIT,110,Late delivery,Hockey,Consumer,OH,44646,Fitness,40.75095749,-81.51673126,República Dominicana,7279,3/31/2017 6:54,5,110,110,Caribbean,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,04/05/17 06:54,Standard Class
TRANSFER,59.40000153,Shipping canceled,Hockey,Consumer,FL,33021,Fitness,26.01193237,-80.14998627,Cuba,8549,03/12/17 20:04,3,66,59.40000153,Caribbean,SUSPECTED_FRAUD,135,Nike Dri-FIT Crew Sock 6 Pack,22,3/18/2017 20:04,Standard Class
TRANSFER,58.08000183,Shipping on time,Hockey,Home Office,CO,80501,Fitness,40.1901207,-105.1010666,Colombia,1921,03/09/17 23:03,3,66,58.08000183,South America,PENDING,135,Nike Dri-FIT Crew Sock 6 Pack,22,3/13/2017 23:03,Standard Class
DEBIT,42.68000031,Advance shipping,Hockey,Corporate,CA,94587,Fitness,37.58462524,-122.0175552,El Salvador,3649,2/22/2017 12:44,2,44,42.68000031,Central America,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,2/24/2017 12:44,Standard Class
TRANSFER,20.45999908,Shipping canceled,Hockey,Corporate,CA,92553,Fitness,33.92580414,-117.2299881,Honduras,2137,2/18/2017 22:33,1,22,20.45999908,Central America,CANCELED,135,Nike Dri-FIT Crew Sock 6 Pack,22,2/24/2017 22:33,Standard Class
DEBIT,41.58000183,Late delivery,Hockey,Corporate,CA,91801,Fitness,34.11355972,-118.115448,Nicaragua,5186,2/16/2017 9:14,2,44,41.58000183,Central America,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,2/18/2017 9:14,First Class
TRANSFER,55.43999863,Advance shipping,Hockey,Consumer,NY,11209,Fitness,40.61923981,-74.03337097,Brasil,7762,2/15/2017 9:04,3,66,55.43999863,South America,PROCESSING,135,Nike Dri-FIT Crew Sock 6 Pack,22,2/17/2017 9:04,Standard Class
PAYMENT,40.91999817,Late delivery,Hockey,Corporate,MI,48205,Fitness,42.42877197,-82.98252869,México,7163,02/10/17 02:14,2,44,40.91999817,Central America,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,02/12/17 02:14,First Class
DEBIT,103.9499969,Late delivery,Hockey,Consumer,IL,60644,Fitness,41.89505005,-87.77068329,Argentina,7103,1/30/2017 7:20,5,110,103.9499969,South America,ON_HOLD,135,Nike Dri-FIT Crew Sock 6 Pack,22,02/05/17 07:20,Standard Class
DEBIT,19.79999924,Shipping on time,Hockey,Consumer,NY,11203,Fitness,40.65559006,-73.9330368,Guatemala,2133,1/27/2017 13:49,1,22,19.79999924,Central America,ON_HOLD,135,Nike Dri-FIT Crew Sock 6 Pack,22,1/31/2017 13:49,Standard Class
PAYMENT,81.83999634,Late delivery,Hockey,Consumer,CA,94587,Fitness,37.58462524,-122.0175552,Costa de Marfil,6248,1/18/2017 4:33,4,88,81.83999634,West Africa,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,1/24/2017 4:33,Standard Class
DEBIT,19.13999939,Late delivery,Hockey,Corporate,IL,60610,Fitness,41.89617157,-87.66995239,Togo,7832,01/11/17 17:42,1,22,19.13999939,West Africa,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,1/15/2017 17:42,Second Class
PAYMENT,102.3000031,Advance shipping,Hockey,Home Office,IL,60014,Fitness,42.24145126,-88.27947235,Benín,1944,01/08/17 17:32,5,110,102.3000031,West Africa,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,01/11/17 17:32,Standard Class
TRANSFER,54.11999893,Shipping canceled,Hockey,Home Office,AZ,85308,Fitness,33.66019821,-112.1931229,Turquía,5976,12/31/2016 5:59,3,66,54.11999893,West Asia,CANCELED,135,Nike Dri-FIT Crew Sock 6 Pack,22,01/02/17 05:59,Standard Class
PAYMENT,39.59999847,Late delivery,Hockey,Corporate,TX,77093,Fitness,29.78513908,-95.37239838,Irak,12146,12/28/2016 5:48,2,44,39.59999847,West Asia,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/30/2016 5:48,First Class
TRANSFER,80.08000183,Shipping on time,Hockey,Corporate,CA,92833,Fitness,33.86329651,-117.9716263,Irak,10087,12/24/2016 11:04,4,88,80.08000183,West Asia,PROCESSING,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/24/2016 23:04,Same Day
DEBIT,79.19999695,Late delivery,Hockey,Consumer,FL,33324,Fitness,26.0984993,-80.27095032,Nigeria,1788,12/22/2016 7:13,4,88,79.19999695,West Africa,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/24/2016 7:13,First Class
DEBIT,100.0999985,Advance shipping,Hockey,Consumer,NY,11374,Fitness,40.73192978,-73.8688736,Egipto,8480,12/20/2016 16:20,5,110,100.0999985,North Africa,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/23/2016 16:20,Standard Class
DEBIT,38.27999878,Advance shipping,Hockey,Consumer,PA,17013,Fitness,40.08877564,-75.2024765,Turquía,12045,12/18/2016 6:10,2,44,38.27999878,West Asia,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/20/2016 6:10,Standard Class
PAYMENT,37.40000153,Late delivery,Hockey,Consumer,NM,87120,Fitness,35.12392044,-106.723587,Angola,7465,12/17/2016 22:07,2,44,37.40000153,Central Africa,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/21/2016 22:07,Second Class
TRANSFER,77.44000244,Late delivery,Hockey,Consumer,PA,19111,Fitness,40.05984879,-75.08175659,Uganda,10173,12/17/2016 20:43,4,88,77.44000244,East Africa,PENDING,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/22/2016 20:43,Standard Class
DEBIT,18.70000076,Advance shipping,Hockey,Corporate,TX,78586,Fitness,26.140728,-97.66805267,Rusia,2292,12/17/2016 10:54,1,22,18.70000076,Eastern Europe,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/19/2016 10:54,Standard Class
DEBIT,36.95999908,Shipping on time,Hockey,Home Office,TX,78040,Fitness,27.50744438,-99.48082733,Irak,2247,12/13/2016 0:45,2,44,36.95999908,West Asia,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/17/2016 0:45,Standard Class
TRANSFER,18.47999954,Advance shipping,Hockey,Corporate,MN,55112,Fitness,44.93980789,-93.13205719,Turquía,251,12/04/16 05:50,1,22,18.47999954,West Asia,PENDING,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/06/16 05:50,Standard Class
PAYMENT,96.80000305,Late delivery,Hockey,Home Office,GA,31907,Fitness,32.59525681,-84.90901184,Tanzania,3754,12/02/16 02:20,5,110,96.80000305,East Africa,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/07/16 02:20,Second Class
TRANSFER,52.79999924,Advance shipping,Hockey,Consumer,TN,38109,Fitness,35.0965271,-90.06786346,República Democrática del Congo,7810,11/30/2016 11:06,3,66,52.79999924,Central Africa,PROCESSING,135,Nike Dri-FIT Crew Sock 6 Pack,22,12/03/16 11:06,Standard Class
PAYMENT,95.69999695,Late delivery,Hockey,Corporate,UT,84604,Fitness,40.3957901,-111.5488815,República Democrática del Congo,6370,11/21/2016 21:27,5,110,95.69999695,Central Africa,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,11/27/2016 21:27,Standard Class
DEBIT,93.5,Late delivery,Hockey,Consumer,HI,96789,Fitness,21.4479599,-158.016037,Polonia,3438,11/14/2016 17:05,5,110,93.5,Eastern Europe,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,11/18/2016 17:05,Second Class
TRANSFER,76.55999756,Late delivery,Hockey,Consumer,IL,60148,Fitness,41.84544373,-88.0118866,República Democrática del Congo,12355,11/12/16 12:11,4,88,76.55999756,Central Africa,PROCESSING,135,Nike Dri-FIT Crew Sock 6 Pack,22,11/15/2016 12:11,Second Class
TRANSFER,49.5,Shipping on time,Hockey,Home Office,IL,60626,Fitness,42.0063591,-87.66739655,Nigeria,9727,11/08/16 22:42,3,66,49.5,West Africa,PROCESSING,135,Nike Dri-FIT Crew Sock 6 Pack,22,11/12/16 22:42,Standard Class
PAYMENT,18.04000092,Advance shipping,Hockey,Home Office,HI,96797,Fitness,21.39037895,-158.0046234,Turquía,3469,11/08/16 11:29,1,22,18.04000092,West Asia,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,11/10/16 11:29,Standard Class
DEBIT,92.40000153,Late delivery,Hockey,Consumer,NY,11238,Fitness,40.67771912,-73.96311951,Rusia,3964,11/06/16 22:21,5,110,92.40000153,Eastern Europe,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,11/12/16 22:21,Standard Class
PAYMENT,17.60000038,Advance shipping,Hockey,Corporate,CA,93030,Fitness,34.19039154,-119.177803,Ghana,1169,11/06/16 17:47,1,22,17.60000038,West Africa,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,11/09/16 17:47,Standard Class
DEBIT,16.5,Late delivery,Hockey,Consumer,CA,92843,Fitness,33.77404404,-117.9734497,Turquía,2615,10/30/2016 6:25,1,22,16.5,West Asia,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,11/05/16 06:25,Second Class
DEBIT,22,Late delivery,Hockey,Corporate,CA,92113,Fitness,32.71987534,-117.1397247,Turquía,415,10/29/2016 11:09,1,22,22,West Asia,ON_HOLD,135,Nike Dri-FIT Crew Sock 6 Pack,22,11/04/16 11:09,Standard Class
TRANSFER,36.08000183,Late delivery,Hockey,Consumer,TX,77840,Fitness,30.62703514,-96.29589081,Turquía,7621,10/23/2016 1:00,2,44,36.08000183,West Asia,PENDING,135,Nike Dri-FIT Crew Sock 6 Pack,22,10/29/2016 1:00,Second Class
DEBIT,35.20000076,Late delivery,Hockey,Consumer,MI,48103,Fitness,32.81396866,-96.78915405,Israel,321,10/22/2016 6:26,2,44,35.20000076,West Asia,ON_HOLD,135,Nike Dri-FIT Crew Sock 6 Pack,22,10/25/2016 6:26,Second Class
DEBIT,33,Late delivery,Hockey,Consumer,CA,95111,Fitness,37.26375961,-121.8059616,Costa de Marfil,7269,10/22/2016 1:52,2,44,33,West Africa,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,10/27/2016 1:52,Standard Class
DEBIT,66,Late delivery,Hockey,Consumer,NY,10458,Fitness,40.87030411,-73.87062073,Senegal,8544,10/11/16 15:22,3,66,66,West Africa,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,10/16/2016 15:22,Standard Class
PAYMENT,21.55999947,Late delivery,Hockey,Consumer,CO,80501,Fitness,40.1901207,-105.1010666,Ucrania,11204,10/10/16 15:12,1,22,21.55999947,Eastern Europe,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,10/16/2016 15:12,Second Class
PAYMENT,73.91999817,Late delivery,Hockey,Corporate,CA,92701,Fitness,33.75128937,-117.8674774,Nigeria,11412,10/08/16 08:33,4,88,73.91999817,West Africa,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,10/13/2016 8:33,Standard Class
TRANSFER,91.30000305,Shipping canceled,Hockey,Consumer,GA,30080,Fitness,33.897789,-84.53984833,Turquía,8400,10/05/16 06:59,5,110,91.30000305,West Asia,CANCELED,135,Nike Dri-FIT Crew Sock 6 Pack,22,10/10/16 06:59,Standard Class
DEBIT,64.68000031,Late delivery,Hockey,Consumer,CA,95148,Fitness,37.32554245,-121.7993469,Irán,3246,9/18/2016 14:11,3,66,64.68000031,South Asia,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,9/24/2016 14:11,Second Class
PAYMENT,21.34000015,Late delivery,Hockey,Consumer,OR,97206,Fitness,45.5698967,-122.6953888,Irak,1490,9/13/2016 9:27,1,22,21.34000015,West Asia,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,9/15/2016 9:27,First Class
CASH,43.11999893,Late delivery,Hockey,Consumer,IL,60647,Fitness,41.95278549,-87.79695129,Senegal,8663,09/08/16 03:41,2,44,43.11999893,West Africa,CLOSED,135,Nike Dri-FIT Crew Sock 6 Pack,22,9/14/2016 3:41,Standard Class
DEBIT,42.68000031,Shipping on time,Hockey,Corporate,OH,44109,Fitness,41.42448425,-81.49801636,Argelia,7114,09/01/16 05:16,2,44,42.68000031,North Africa,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,09/01/16 17:16,Same Day
DEBIT,63.36000061,Advance shipping,Hockey,Consumer,CA,93727,Fitness,36.78148651,-119.7815475,Irak,6450,8/30/2016 9:50,3,66,63.36000061,West Asia,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,09/01/16 09:50,Standard Class
DEBIT,21.12000084,Advance shipping,Hockey,Consumer,VA,22192,Fitness,38.68707275,-77.37987518,Estados Unidos,1153,8/21/2016 8:37,1,22,21.12000084,West of USA ,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,8/23/2016 8:37,Standard Class
PAYMENT,42.24000168,Late delivery,Hockey,Corporate,NJ,8540,Fitness,40.35742188,-74.64842224,Estados Unidos,10499,8/19/2016 22:38,2,44,42.24000168,West of USA ,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,8/24/2016 22:38,Standard Class
PAYMENT,62.36999893,Late delivery,Hockey,Home Office,NY,10021,Fitness,40.64249039,-73.99433136,Estados Unidos,9742,08/07/16 09:41,3,66,62.36999893,East of USA,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,8/13/2016 9:41,Standard Class
TRANSFER,20.45999908,Advance shipping,Hockey,Corporate,IN,46226,Fitness,39.83699036,-86.01907349,Estados Unidos,4316,08/03/16 11:48,1,22,20.45999908,South of  USA ,PROCESSING,135,Nike Dri-FIT Crew Sock 6 Pack,22,08/06/16 11:48,Standard Class
DEBIT,61.38000107,Late delivery,Hockey,Corporate,CA,92503,Fitness,33.92877579,-117.4478455,Estados Unidos,10893,08/02/16 18:38,3,66,61.38000107,East of USA,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,08/03/16 06:38,Same Day
PAYMENT,60.06000137,Advance shipping,Hockey,Consumer,CA,93905,Fitness,36.82228851,-121.5697632,Estados Unidos,8744,08/01/16 03:23,3,66,60.06000137,US Center ,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,08/03/16 03:23,Standard Class
TRANSFER,59.40000153,Shipping canceled,Hockey,Home Office,MI,49509,Fitness,42.3543663,-83.15771484,Estados Unidos,11616,7/31/2016 4:16,3,66,59.40000153,West of USA ,SUSPECTED_FRAUD,135,Nike Dri-FIT Crew Sock 6 Pack,22,08/06/16 04:16,Second Class
PAYMENT,90.19999695,Advance shipping,Hockey,Home Office,CO,80219,Fitness,39.68975067,-105.0245895,Estados Unidos,6499,7/26/2016 2:00,5,110,90.19999695,East of USA,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,7/28/2016 2:00,Standard Class
DEBIT,88,Shipping on time,Hockey,Corporate,CA,91748,Fitness,34.00062561,-117.9077301,Estados Unidos,8478,7/15/2016 12:00,5,110,88,West of USA ,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,7/17/2016 12:00,Second Class
DEBIT,19.79999924,Shipping on time,Hockey,Home Office,CA,91941,Fitness,32.76065064,-117.0166702,Estados Unidos,5845,7/14/2016 6:55,1,22,19.79999924,East of USA,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,7/18/2016 6:55,Standard Class
TRANSFER,19.36000061,Shipping on time,Hockey,Consumer,CA,92084,Fitness,33.21837997,-117.2267685,Estados Unidos,9807,7/13/2016 2:53,1,22,19.36000061,US Center ,PROCESSING,135,Nike Dri-FIT Crew Sock 6 Pack,22,7/17/2016 2:53,Standard Class
PAYMENT,57.41999817,Late delivery,Hockey,Consumer,OR,97206,Fitness,45.45874023,-122.5946426,Estados Unidos,9326,07/02/16 08:20,3,66,57.41999817,East of USA,PENDING_PAYMENT,135,Nike Dri-FIT Crew Sock 6 Pack,22,07/08/16 08:20,Standard Class
DEBIT,18.70000076,Advance shipping,Hockey,Consumer,TX,75006,Fitness,32.96593094,-96.84902191,Estados Unidos,2641,6/26/2016 19:33,1,22,18.70000076,East of USA,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,6/28/2016 19:33,Standard Class
DEBIT,82.5,Late delivery,Hockey,Corporate,TX,75217,Fitness,32.71303558,-96.69631958,Estados Unidos,10245,6/26/2016 10:06,5,110,82.5,South of  USA ,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,07/01/16 10:06,Standard Class
TRANSFER,110,Shipping on time,Hockey,Corporate,TX,78539,Fitness,26.28962517,-98.21530914,Estados Unidos,1168,6/21/2016 22:53,5,110,110,South of  USA ,PROCESSING,135,Nike Dri-FIT Crew Sock 6 Pack,22,6/25/2016 22:53,Standard Class
TRANSFER,88,Late delivery,Hockey,Corporate,CO,80013,Fitness,39.49591446,-98.98998261,Estados Unidos,10291,6/13/2016 17:18,4,88,88,South of  USA ,PENDING,135,Nike Dri-FIT Crew Sock 6 Pack,22,6/18/2016 17:18,Second Class
DEBIT,107.8000031,Late delivery,Hockey,Consumer,TN,38127,Fitness,35.20695877,-90.01077271,Estados Unidos,11044,06/12/16 23:26,5,110,107.8000031,East of USA,COMPLETE,135,Nike Dri-FIT Crew Sock 6 Pack,22,6/16/2016 23:26,Second Class
TRANSFER,86.23999786,Shipping canceled,Hockey,Corporate,MI,48843,Fitness,42.60770416,-83.93352509,Estados Unidos,1804,06/05/16 19:03,4,88,86.23999786,West of USA ,SUSPECTED_FRAUD,135,Nike Dri-FIT Crew Sock 6 Pack,22,06/06/16 07:03,Same Day
CASH,56.09999847,Late delivery,Hockey,Corporate,NY,14221,Fitness,42.9666214,-78.74194336,Estados Unidos,1718,5/30/2016 21:52,3,66,56.09999847,US Center ,CLOSED,135,Nike Dri-FIT Crew Sock 6 Pack,22,06/01/16 21:52,First Class
